idx,x,y,z
159,0.25424042,-0.6553002,2.8166873
160,0.45392963,-0.9515816,2.0465736
161,0.25424042,-0.6553002,2.8166873
162,0.45524335,-0.9539318,2.044747
163,0.46103984,-0.9475487,2.0514963
164,0.46669963,-0.9461442,2.0562613
165,0.87081367,-0.8460909,2.2148845
166,0.64455533,-0.90845615,2.100429
167,0.8671495,-0.8391279,2.2090402
168,0.62730855,-0.91349846,2.09605
169,0.62490886,-0.9176468,2.0996141
170,0.6340663,-0.9156276,2.0992582
171,0.88299936,-0.8593887,2.1580064
172,0.64351255,-0.9185659,2.101138
173,0.88663673,-0.86134505,2.1580029
174,0.8895336,-0.86179304,2.160376
175,0.89315784,-0.8460568,2.1679182
176,0.8957312,-0.8410198,2.1671271
177,0.6848405,-0.914134,2.0844893
178,0.8882482,-0.84565747,2.1609087
179,0.6812166,-0.9139712,2.0859237
180,0.88658535,-0.8499153,2.1611118
181,0.6812497,-0.9119843,2.0875278
182,0.883858,-0.8550635,2.1601944
183,0.88275325,-0.86120284,2.1589975
184,-0.81098956,-0.33850884,3.8903728
185,-0.8259812,-0.3163945,3.9013915
186,-0.8239062,-0.31905007,3.9048471
187,-0.8231923,-0.323698,3.9072886
188,-0.8213539,-0.3274013,3.905661
189,-0.82127464,-0.3223572,3.8991077
190,-0.8203899,-0.32299936,3.8978894
191,-0.82082444,-0.32140425,3.8994198
192,-0.8266014,-0.32587078,3.9004812
193,-0.82801425,-0.3250896,3.9005942
194,-0.82635856,-0.32131633,3.901794
195,-0.8242631,-0.32144055,3.9012713
196,-0.82478046,-0.31930465,3.8991582
197,-0.8362288,-0.311026,3.9175453
198,-0.836051,-0.30886048,3.9191864
199,-0.8380586,-0.306453,3.9193337
200,-0.8413273,-0.30616063,3.9168756
201,-0.6794886,-0.2437681,4.015175
202,-0.6794603,-0.24015354,4.014848
203,-0.8314146,-0.32407779,3.893736
204,-0.83513284,-0.32430896,3.8940263
205,-0.83873576,-0.32146323,3.8944836
206,-0.8386184,-0.32215375,3.8953648
207,-0.8396547,-0.31949052,3.8956587
208,-0.84212416,-0.32131514,3.8950598
209,-0.84163046,-0.32370228,3.8952212
